TN,FP,FN,TP,accuracy,sensitivity,specificity,balanced_acc,precision,f1_pos,roc_auc,pr_auc,threshold,prevalence,seed,model,strategy
2813,1107,19,61,0.7185,0.7625,0.7176020408163265,0.7400510204081632,0.052226027397260275,0.09775641025641026,0.8004336734693878,0.10373849139579307,0.5,0.02,8,logreg,undersample
2927,993,23,57,0.746,0.7125,0.7466836734693878,0.7295918367346939,0.054285714285714284,0.10088495575221239,0.7841135204081632,0.1148894306977028,0.5,0.02,8,logreg,smote
2818,1102,18,62,0.72,0.775,0.7188775510204082,0.7469387755102042,0.05326460481099656,0.09967845659163986,0.8116071428571429,0.11756744637910935,0.018942410533125273,0.02,8,logreg,threshold
2913,1007,20,60,0.74325,0.75,0.7431122448979591,0.7465561224489796,0.056232427366447985,0.10462074978204011,0.8044579081632652,0.1173445132077236,0.49058175986691566,0.02,8,logreg,weight+threshold
3916,4,80,0,0.979,0.0,0.9989795918367347,0.49948979591836734,0.0,0.0,0.7769579081632654,0.05572872422560454,0.5,0.02,8,rf,default
3917,3,80,0,0.97925,0.0,0.999234693877551,0.4996173469387755,0.0,0.0,0.7668654336734694,0.052458040425817365,0.5,0.02,8,rf,weight
2698,1222,17,63,0.69025,0.7875,0.688265306122449,0.7378826530612245,0.0490272373540856,0.0923076923076923,0.7797337372448979,0.07019484110102961,0.5,0.02,8,rf,undersample
3911,9,80,0,0.97775,0.0,0.997704081632653,0.4988520408163265,0.0,0.0,0.7843622448979592,0.055785729696394025,0.5,0.02,8,rf,smote
2582,1338,16,64,0.6615,0.8,0.6586734693877551,0.7293367346938775,0.0456490727532097,0.08636977058029689,0.7769579081632654,0.05572872422560454,0.013333333333333334,0.02,8,rf,threshold
2633,1287,15,65,0.6745,0.8125,0.6716836734693877,0.7420918367346938,0.04807692307692308,0.09078212290502793,0.7668654336734694,0.052458040425817365,0.013333333333333334,0.02,8,rf,weight+threshold
3920,0,79,1,0.98025,0.0125,1.0,0.50625,1.0,0.02469135802469136,0.7726434948979592,0.06833767423771792,0.5,0.02,8,hgb,default
3247,673,36,44,0.82275,0.55,0.8283163265306123,0.6891581632653061,0.061366806136680614,0.11041405269761606,0.7530915178571429,0.06391729205841254,0.5,0.02,8,hgb,weight
2716,1204,30,50,0.6915,0.625,0.6928571428571428,0.6589285714285714,0.03987240829346093,0.07496251874062969,0.7587436224489797,0.07011678415357307,0.5,0.02,8,hgb,undersample
3911,9,79,1,0.978,0.0125,0.997704081632653,0.5051020408163265,0.1,0.022222222222222227,0.7608721301020408,0.05896002943929961,0.5,0.02,8,hgb,smote
2983,937,30,50,0.75825,0.625,0.760969387755102,0.692984693877551,0.05065856129685917,0.09372071227741331,0.7726434948979592,0.06833767423771792,0.01678487559962478,0.02,8,hgb,threshold
2835,1085,24,56,0.72275,0.7,0.7232142857142857,0.7116071428571429,0.049079754601226995,0.09172809172809172,0.7530915178571429,0.06391729205841254,0.32989124814228726,0.02,8,hgb,weight+threshold
3919,1,80,0,0.97975,0.0,0.9997448979591836,0.4998724489795918,0.0,0.0,0.7650095663265307,0.06990669911936344,0.5,0.02,9,logreg,default
2928,992,26,54,0.7455,0.675,0.746938775510204,0.710969387755102,0.05162523900573614,0.09591474245115453,0.7649202806122449,0.07155438486344182,0.5,0.02,9,logreg,weight
2729,1191,22,58,0.69675,0.725,0.6961734693877552,0.7105867346938776,0.04643714971977582,0.08728367193378479,0.7475446428571428,0.05647145931884327,0.5,0.02,9,logreg,undersample
2951,969,29,51,0.7505,0.6375,0.7528061224489796,0.6951530612244898,0.05,0.09272727272727273,0.7452264030612246,0.06430764044599147,0.5,0.02,9,logreg,smote
2596,1324,21,59,0.66375,0.7375,0.6622448979591836,0.6998724489795918,0.04266088214027477,0.08065618591934381,0.7650095663265307,0.06990669911936344,0.014851750282765789,0.02,9,logreg,threshold
2743,1177,22,58,0.70025,0.725,0.6997448979591837,0.7123724489795918,0.04696356275303644,0.088212927756654,0.7649202806122449,0.07155438486344182,0.4418355860141508,0.02,9,logreg,weight+threshold
3918,2,80,0,0.9795,0.0,0.9994897959183674,0.4997448979591837,0.0,0.0,0.7459422831632654,0.06636200539305877,0.5,0.02,9,rf,default
3918,2,80,0,0.9795,0.0,0.9994897959183674,0.4997448979591837,0.0,0.0,0.7599426020408164,0.05917651337882868,0.5,0.02,9,rf,weight
2657,1263,24,56,0.67825,0.7,0.6778061224489796,0.6889030612244897,0.04245640636846096,0.08005718370264475,0.7542538265306122,0.04915250290530672,0.5,0.02,9,rf,undersample
3910,10,79,1,0.97775,0.0125,0.9974489795918368,0.5049744897959184,0.09090909090909091,0.02197802197802198,0.7583737244897959,0.06363503513979694,0.5,0.02,9,rf,smote
2670,1250,20,60,0.6825,0.75,0.6811224489795918,0.715561224489796,0.04580152671755725,0.08633093525179857,0.7459422831632654,0.06636200539305877,0.013333333333333334,0.02,9,rf,threshold
2185,1735,16,64,0.56225,0.8,0.5573979591836735,0.6786989795918368,0.03557531962201223,0.06812134113890367,0.7599426020408164,0.05917651337882868,0.006666666666666667,0.02,9,rf,weight+threshold
3918,2,80,0,0.9795,0.0,0.9994897959183674,0.4997448979591837,0.0,0.0,0.7412866709183672,0.06469619980864459,0.5,0.02,9,hgb,default
3397,523,44,36,0.85825,0.45,0.8665816326530612,0.6582908163265306,0.06440071556350627,0.11267605633802817,0.7657318239795918,0.062329134104585314,0.5,0.02,9,hgb,weight
2660,1260,34,46,0.6765,0.575,0.6785714285714286,0.6267857142857143,0.03522205206738132,0.0663780663780664,0.6879081632653061,0.03917367153111235,0.5,0.02,9,hgb,undersample
3903,17,80,0,0.97575,0.0,0.9956632653061225,0.49783163265306124,0.0,0.0,0.7275797193877551,0.05863435790931838,0.5,0.02,9,hgb,smote
2692,1228,28,52,0.686,0.65,0.686734693877551,0.6683673469387755,0.040625,0.07647058823529412,0.7412866709183672,0.06469619980864459,0.011708477022502382,0.02,9,hgb,threshold
3099,821,30,50,0.78725,0.625,0.7905612244897959,0.707780612244898,0.0574052812858783,0.10515247108307046,0.7657318239795918,0.062329134104585314,0.3734106321647597,0.02,9,hgb,weight+threshold
3788,12,193,7,0.94875,0.035,0.9968421052631579,0.515921052631579,0.3684210526315789,0.06392694063926942,0.8313289473684211,0.2320980677186981,0.5,0.05,0,logreg,default
2850,950,59,141,0.74775,0.705,0.75,0.7275,0.12923923006416133,0.2184353214562355,0.8296421052631578,0.22626354667895426,0.5,0.05,0,logreg,weight
2864,936,53,147,0.75275,0.735,0.7536842105263157,0.7443421052631578,0.13573407202216067,0.22915042868277474,0.8288828947368421,0.21809988016060672,0.5,0.05,0,logreg,undersample
2882,918,58,142,0.756,0.71,0.758421052631579,0.7342105263157894,0.1339622641509434,0.2253968253968254,0.8217657894736843,0.2275026542084166,0.5,0.05,0,logreg,smote
2672,1128,43,157,0.70725,0.785,0.7031578947368421,0.7440789473684211,0.12217898832684825,0.21144781144781144,0.8313289473684211,0.2320980677186981,0.04207240694661889,0.05,0,logreg,threshold
2657,1143,41,159,0.704,0.795,0.6992105263157895,0.7471052631578947,0.12211981566820276,0.21171770972037282,0.8296421052631578,0.22626354667895426,0.4317987227047742,0.05,0,logreg,weight+threshold
3794,6,193,7,0.95025,0.035,0.998421052631579,0.5167105263157895,0.5384615384615384,0.06572769953051644,0.7910565789473684,0.17714707490325632,0.5,0.05,0,rf,default
3795,5,197,3,0.9495,0.015,0.9986842105263158,0.5068421052631579,0.375,0.028846153846153844,0.7881967105263157,0.1711194816576194,0.5,0.05,0,rf,weight
2721,1079,50,150,0.71775,0.75,0.7160526315789474,0.7330263157894736,0.12205044751830757,0.20993701889433172,0.8069723684210526,0.1861716698159282,0.5,0.05,0,rf,undersample
3760,40,182,18,0.9445,0.09,0.9894736842105263,0.5397368421052632,0.3103448275862069,0.13953488372093023,0.7795269736842104,0.1608692426562111,0.5,0.05,0,rf,smote
2609,1191,50,150,0.68975,0.75,0.6865789473684211,0.7182894736842105,0.11185682326621924,0.19467878001297856,0.7910565789473684,0.17714707490325632,0.043333333333333335,0.05,0,rf,threshold
2575,1225,47,153,0.682,0.765,0.6776315789473685,0.7213157894736842,0.11103047895500726,0.19391634980988592,0.7881967105263157,0.1711194816576194,0.03666666666666667,0.05,0,rf,weight+threshold
3794,6,190,10,0.951,0.05,0.998421052631579,0.5242105263157895,0.625,0.09259259259259259,0.8098230263157895,0.2246104145492016,0.5,0.05,0,hgb,default
2972,828,66,134,0.7765,0.67,0.7821052631578947,0.7260526315789474,0.1392931392931393,0.23063683304647162,0.8118144736842106,0.2135932665838177,0.5,0.05,0,hgb,weight
2704,1096,62,138,0.7105,0.69,0.7115789473684211,0.7007894736842105,0.11183144246353323,0.19246861924686193,0.7801302631578948,0.15195597618556048,0.5,0.05,0,hgb,undersample
3756,44,184,16,0.943,0.08,0.988421052631579,0.5342105263157895,0.26666666666666666,0.12307692307692307,0.7908236842105263,0.19105182436341472,0.5,0.05,0,hgb,smote
3049,751,73,127,0.794,0.635,0.8023684210526316,0.7186842105263158,0.14464692482915717,0.23562152133580705,0.8098230263157895,0.2246104145492016,0.06259306430845617,0.05,0,hgb,threshold
3040,760,73,127,0.79175,0.635,0.8,0.7175,0.14317925591882752,0.23367065317387306,0.8118144736842106,0.2135932665838177,0.5309513728214313,0.05,0,hgb,weight+threshold
3793,7,189,11,0.951,0.055,0.9981578947368421,0.526578947368421,0.6111111111111112,0.10091743119266054,0.8375815789473684,0.25445995981112485,0.5,0.05,1,logreg,default
2846,954,45,155,0.75025,0.775,0.7489473684210526,0.7619736842105262,0.13976555455365194,0.2368220015278839,0.8389289473684212,0.24784091626263482,0.5,0.05,1,logreg,weight
2777,1023,41,159,0.734,0.795,0.7307894736842105,0.7628947368421053,0.13451776649746192,0.23010130246020258,0.8388276315789475,0.2527821402321352,0.5,0.05,1,logreg,undersample
2828,972,44,156,0.746,0.78,0.7442105263157894,0.7621052631578947,0.13829787234042554,0.23493975903614459,0.8347592105263157,0.24142806758706273,0.5,0.05,1,logreg,smote
2647,1153,33,167,0.7035,0.835,0.6965789473684211,0.7657894736842106,0.12651515151515152,0.21973684210526317,0.8375815789473684,0.25445995981112485,0.040817214058702984,0.05,1,logreg,threshold
2545,1255,29,171,0.679,0.855,0.6697368421052632,0.7623684210526316,0.11991584852734923,0.2103321033210332,0.8389289473684212,0.24784091626263482,0.41825467916926845,0.05,1,logreg,weight+threshold
3784,16,196,4,0.947,0.02,0.9957894736842106,0.5078947368421053,0.2,0.03636363636363636,0.7804026315789474,0.15946086878666693,0.5,0.05,1,rf,default
3789,11,196,4,0.94825,0.02,0.9971052631578947,0.5085526315789474,0.26666666666666666,0.037209302325581395,0.7837565789473684,0.15613213677958848,0.5,0.05,1,rf,weight
2698,1102,45,155,0.71325,0.775,0.71,0.7424999999999999,0.12330946698488465,0.21276595744680854,0.8061888157894737,0.1822936400404527,0.5,0.05,1,rf,undersample
3754,46,186,14,0.942,0.07,0.9878947368421053,0.5289473684210526,0.23333333333333334,0.1076923076923077,0.7872184210526316,0.1604209157942633,0.5,0.05,1,rf,smote
2887,913,68,132,0.75475,0.66,0.7597368421052632,0.7098684210526316,0.12631578947368421,0.21204819277108433,0.7804026315789474,0.15946086878666693,0.06333333333333334,0.05,1,rf,threshold
2494,1306,48,152,0.6615,0.76,0.6563157894736842,0.7081578947368421,0.10425240054869685,0.18335343787696018,0.7837565789473684,0.15613213677958848,0.03333333333333333,0.05,1,rf,weight+threshold
3795,5,197,3,0.9495,0.015,0.9986842105263158,0.5068421052631579,0.375,0.028846153846153844,0.8101098684210526,0.20596694902182708,0.5,0.05,1,hgb,default
2965,835,62,138,0.77575,0.69,0.7802631578947369,0.7351315789473685,0.14182939362795477,0.23529411764705882,0.8092473684210527,0.211111538092301,0.5,0.05,1,hgb,weight
2723,1077,53,147,0.7175,0.735,0.7165789473684211,0.7257894736842105,0.12009803921568628,0.20646067415730338,0.811075,0.1984757871917816,0.5,0.05,1,hgb,undersample
3756,44,184,16,0.943,0.08,0.988421052631579,0.5342105263157895,0.26666666666666666,0.12307692307692307,0.7976644736842105,0.16597489264233428,0.5,0.05,1,hgb,smote
2633,1167,42,158,0.69775,0.79,0.6928947368421052,0.7414473684210526,0.11924528301886793,0.20721311475409837,0.8101098684210526,0.20596694902182708,0.03827905168752439,0.05,1,hgb,threshold
2677,1123,47,153,0.7075,0.765,0.7044736842105264,0.7347368421052631,0.11990595611285267,0.2073170731707317,0.8092473684210527,0.211111538092301,0.3978237802326426,0.05,1,hgb,weight+threshold
3793,7,194,6,0.94975,0.03,0.9981578947368421,0.5140789473684211,0.46153846153846156,0.05633802816901408,0.8553638157894737,0.266165174204839,0.5,0.05,2,logreg,default
2799,1001,36,164,0.74075,0.82,0.736578947368421,0.7782894736842105,0.1407725321888412,0.24029304029304027,0.8532282894736842,0.2590714776183686,0.5,0.05,2,logreg,weight
2780,1020,41,159,0.73475,0.795,0.7315789473684211,0.7632894736842106,0.13486005089058525,0.23060188542422047,0.8449796052631579,0.22245879717290204,0.5,0.05,2,logreg,undersample
2799,1001,44,156,0.73875,0.78,0.736578947368421,0.7582894736842105,0.1348314606741573,0.2299189388356669,0.8455743421052633,0.24644135165926054,0.5,0.05,2,logreg,smote
2412,1388,20,180,0.648,0.9,0.6347368421052632,0.7673684210526316,0.11479591836734694,0.20361990950226244,0.8553638157894737,0.266165174204839,0.03416914749399981,0.05,2,logreg,threshold
2440,1360,21,179,0.65475,0.895,0.6421052631578947,0.7685526315789474,0.11630929174788823,0.20586543990799308,0.8532282894736842,0.2590714776183686,0.39475770075613065,0.05,2,logreg,weight+threshold
3788,12,196,4,0.948,0.02,0.9968421052631579,0.5084210526315789,0.25,0.037037037037037035,0.8128690789473683,0.19940103335936785,0.5,0.05,2,rf,default
3789,11,198,2,0.94775,0.01,0.9971052631578947,0.5035526315789474,0.15384615384615385,0.018779342723004695,0.8135631578947368,0.1916838988506854,0.5,0.05,2,rf,weight
2691,1109,37,163,0.7135,0.815,0.7081578947368421,0.761578947368421,0.1281446540880503,0.22146739130434784,0.8356519736842105,0.19798933020462936,0.5,0.05,2,rf,undersample
3756,44,187,13,0.94225,0.065,0.988421052631579,0.5267105263157895,0.22807017543859648,0.10116731517509728,0.807649342105263,0.17447255019222135,0.5,0.05,2,rf,smote
2457,1343,37,163,0.655,0.815,0.646578947368421,0.7307894736842104,0.10823373173970784,0.1910902696365768,0.8128690789473683,0.19940103335936785,0.03333333333333333,0.05,2,rf,threshold
2465,1335,35,165,0.6575,0.825,0.6486842105263158,0.7368421052631579,0.11,0.19411764705882353,0.8135631578947368,0.1916838988506854,0.03,0.05,2,rf,weight+threshold
3792,8,193,7,0.94975,0.035,0.9978947368421053,0.5164473684210527,0.4666666666666667,0.06511627906976744,0.8476289473684211,0.2630658359229039,0.5,0.05,2,hgb,default
2903,897,53,147,0.7625,0.735,0.7639473684210526,0.7494736842105263,0.14080459770114942,0.23633440514469456,0.8388605263157893,0.27226521409566434,0.5,0.05,2,hgb,weight
2702,1098,47,153,0.71375,0.765,0.7110526315789474,0.7380263157894738,0.1223021582733813,0.21088904203997244,0.8239401315789475,0.1963788924086332,0.5,0.05,2,hgb,undersample
3755,45,171,29,0.946,0.145,0.9881578947368421,0.5665789473684211,0.3918918918918919,0.2116788321167883,0.8270032894736842,0.23611285539754356,0.5,0.05,2,hgb,smote
2942,858,51,149,0.77275,0.745,0.7742105263157895,0.7596052631578947,0.14796425024826215,0.2468931234465617,0.8476289473684211,0.2630658359229039,0.05790935171551094,0.05,2,hgb,threshold
2683,1117,41,159,0.7105,0.795,0.7060526315789474,0.7505263157894737,0.12460815047021943,0.21544715447154472,0.8388605263157893,0.27226521409566434,0.43054643790808994,0.05,2,hgb,weight+threshold
3793,7,194,6,0.94975,0.03,0.9981578947368421,0.5140789473684211,0.46153846153846156,0.05633802816901408,0.8029342105263159,0.21204099052472788,0.5,0.05,3,logreg,default
2823,977,57,143,0.7415,0.715,0.7428947368421053,0.7289473684210526,0.12767857142857142,0.21666666666666665,0.8001144736842105,0.20957338553299387,0.5,0.05,3,logreg,weight
2822,978,58,142,0.741,0.71,0.7426315789473684,0.7263157894736842,0.12678571428571428,0.21515151515151515,0.7987934210526315,0.21502234268499587,0.5,0.05,3,logreg,undersample
2798,1002,52,148,0.7365,0.74,0.7363157894736843,0.7381578947368421,0.12869565217391304,0.21925925925925924,0.8023986842105263,0.21964112213924902,0.5,0.05,3,logreg,smote
2882,918,57,143,0.75625,0.715,0.758421052631579,0.7367105263157895,0.1347785108388313,0.22680412371134023,0.8029342105263159,0.21204099052472788,0.05501560836940956,0.05,3,logreg,threshold
3060,740,70,130,0.7975,0.65,0.8052631578947368,0.7276315789473684,0.14942528735632185,0.24299065420560748,0.8001144736842105,0.20957338553299387,0.5818960055220318,0.05,3,logreg,weight+threshold
3797,3,200,0,0.94925,0.0,0.9992105263157894,0.4996052631578947,0.0,0.0,0.7509302631578948,0.13742768159593022,0.5,0.05,3,rf,default
3794,6,200,0,0.9485,0.0,0.998421052631579,0.4992105263157895,0.0,0.0,0.7527875,0.1365417801666685,0.5,0.05,3,rf,weight
2662,1138,57,143,0.70125,0.715,0.7005263157894737,0.7077631578947368,0.11163153786104606,0.19311276164753546,0.7681868421052631,0.1658104353915971,0.5,0.05,3,rf,undersample
3769,31,193,7,0.944,0.035,0.9918421052631579,0.5134210526315789,0.18421052631578946,0.05882352941176471,0.7514914473684211,0.12288225481204104,0.5,0.05,3,rf,smote
2595,1205,59,141,0.684,0.705,0.6828947368421052,0.6939473684210526,0.10475482912332838,0.18240620957309187,0.7509302631578948,0.13742768159593022,0.043333333333333335,0.05,3,rf,threshold
2493,1307,51,149,0.6605,0.745,0.6560526315789473,0.7005263157894737,0.10233516483516483,0.17995169082125606,0.7527875,0.1365417801666685,0.03333333333333333,0.05,3,rf,weight+threshold
3794,6,196,4,0.9495,0.02,0.998421052631579,0.5092105263157894,0.4,0.03809523809523809,0.7733967105263158,0.16945948520196463,0.5,0.05,3,hgb,default
2933,867,72,128,0.76525,0.64,0.7718421052631579,0.7059210526315789,0.12864321608040202,0.21422594142259416,0.7745980263157894,0.1762012930008391,0.5,0.05,3,hgb,weight
2706,1094,60,140,0.7115,0.7,0.7121052631578947,0.7060526315789473,0.11345218800648298,0.19525801952580196,0.7668703947368422,0.15684719782292347,0.5,0.05,3,hgb,undersample
3768,32,181,19,0.94675,0.095,0.991578947368421,0.5432894736842105,0.37254901960784315,0.15139442231075698,0.7758203947368421,0.1809311868476949,0.5,0.05,3,hgb,smote
2562,1238,53,147,0.67725,0.735,0.6742105263157895,0.7046052631578947,0.10613718411552346,0.18548895899053627,0.7733967105263158,0.16945948520196463,0.037206865630985936,0.05,3,hgb,threshold
2589,1211,57,143,0.683,0.715,0.6813157894736842,0.6981578947368421,0.10561299852289513,0.18404118404118405,0.7745980263157894,0.1762012930008391,0.371033542251501,0.05,3,hgb,weight+threshold
3791,9,186,14,0.95125,0.07,0.9976315789473684,0.5338157894736842,0.6086956521739131,0.12556053811659193,0.8420473684210527,0.2432016631966493,0.5,0.05,4,logreg,default
2886,914,46,154,0.76,0.77,0.7594736842105263,0.7647368421052632,0.1441947565543071,0.24290220820189273,0.8399815789473684,0.2373511139564385,0.5,0.05,4,logreg,weight
2793,1007,41,159,0.738,0.795,0.735,0.765,0.13636363636363635,0.232796486090776,0.8369092105263158,0.2459807875583048,0.5,0.05,4,logreg,undersample
2878,922,38,162,0.76,0.81,0.7573684210526316,0.7836842105263158,0.14944649446494465,0.25233644859813087,0.839521052631579,0.23649946376924325,0.5,0.05,4,logreg,smote
2741,1059,37,163,0.726,0.815,0.7213157894736842,0.7681578947368422,0.13338788870703763,0.2292545710267229,0.8420473684210527,0.2432016631966493,0.045270985647413296,0.05,4,logreg,threshold
2791,1009,39,161,0.738,0.805,0.7344736842105263,0.7697368421052632,0.13760683760683762,0.23503649635036494,0.8399815789473684,0.2373511139564385,0.4747503540018078,0.05,4,logreg,weight+threshold
3789,11,197,3,0.948,0.015,0.9971052631578947,0.5060526315789473,0.21428571428571427,0.028037383177570093,0.7914894736842104,0.16251037795924006,0.5,0.05,4,rf,default
3792,8,200,0,0.948,0.0,0.9978947368421053,0.49894736842105264,0.0,0.0,0.7938835526315788,0.1604730977006581,0.5,0.05,4,rf,weight
2639,1161,37,163,0.7005,0.815,0.6944736842105264,0.7547368421052632,0.12311178247734139,0.21391076115485566,0.8162302631578947,0.18035840019189017,0.5,0.05,4,rf,undersample
3747,53,189,11,0.9395,0.055,0.9860526315789474,0.5205263157894737,0.171875,0.08333333333333333,0.7972677631578947,0.15111732867313413,0.5,0.05,4,rf,smote
2873,927,59,141,0.7535,0.705,0.7560526315789474,0.7305263157894737,0.13202247191011235,0.222397476340694,0.7914894736842104,0.16251037795924006,0.056666666666666664,0.05,4,rf,threshold
2805,995,59,141,0.7365,0.705,0.7381578947368421,0.7215789473684211,0.12411971830985916,0.21107784431137724,0.7938835526315788,0.1604730977006581,0.04666666666666667,0.05,4,rf,weight+threshold
3793,7,192,8,0.95025,0.04,0.9981578947368421,0.5190789473684211,0.5333333333333333,0.07441860465116279,0.8274111842105263,0.2207292663629838,0.5,0.05,4,hgb,default
3037,763,67,133,0.7925,0.665,0.7992105263157895,0.7321052631578948,0.1484375,0.2427007299270073,0.8264631578947368,0.2216378579037997,0.5,0.05,4,hgb,weight
2722,1078,48,152,0.7185,0.76,0.7163157894736842,0.7381578947368421,0.12357723577235773,0.2125874125874126,0.8084493421052632,0.1790172802222287,0.5,0.05,4,hgb,undersample
3760,40,183,17,0.94425,0.085,0.9894736842105263,0.5372368421052631,0.2982456140350877,0.13229571984435798,0.8192855263157894,0.1866589145379867,0.5,0.05,4,hgb,smote
2723,1077,42,158,0.72025,0.79,0.7165789473684211,0.7532894736842106,0.12793522267206478,0.22020905923344947,0.8274111842105263,0.2207292663629838,0.039076576123538986,0.05,4,hgb,threshold
2722,1078,44,156,0.7195,0.78,0.7163157894736842,0.7481578947368421,0.12641815235008103,0.21757322175732216,0.8264631578947368,0.2216378579037997,0.3536735737665386,0.05,4,hgb,weight+threshold
3784,16,186,14,0.9495,0.07,0.9957894736842106,0.5328947368421053,0.4666666666666667,0.12173913043478263,0.829075,0.21810967936111572,0.5,0.05,5,logreg,default
2888,912,45,155,0.76075,0.775,0.76,0.7675000000000001,0.14526710402999063,0.244672454617206,0.8277552631578948,0.2154512362286399,0.5,0.05,5,logreg,weight
2783,1017,48,152,0.73375,0.76,0.7323684210526316,0.7461842105263158,0.1300256629597947,0.22205989773557344,0.8235118421052632,0.20871239703696393,0.5,0.05,5,logreg,undersample
2870,930,47,153,0.75575,0.765,0.7552631578947369,0.7601315789473684,0.14127423822714683,0.2385035074045207,0.8256907894736841,0.21543909614251217,0.5,0.05,5,logreg,smote
2624,1176,38,162,0.6965,0.81,0.6905263157894737,0.7502631578947369,0.1210762331838565,0.2106631989596879,0.829075,0.21810967936111572,0.039273441669131354,0.05,5,logreg,threshold
2424,1376,32,168,0.648,0.84,0.6378947368421053,0.7389473684210526,0.10880829015544041,0.19266055045871558,0.8277552631578948,0.2154512362286399,0.3646593716414803,0.05,5,logreg,weight+threshold
3789,11,195,5,0.9485,0.025,0.9971052631578947,0.5110526315789473,0.3125,0.046296296296296294,0.7834026315789474,0.17261343853122518,0.5,0.05,5,rf,default
3788,12,197,3,0.94775,0.015,0.9968421052631579,0.5059210526315789,0.2,0.027906976744186043,0.7764236842105264,0.16334053401152207,0.5,0.05,5,rf,weight
2714,1086,43,157,0.71775,0.785,0.7142105263157895,0.7496052631578948,0.1263073209975865,0.21760221760221762,0.7997532894736843,0.16865004528705735,0.5,0.05,5,rf,undersample
3735,65,178,22,0.93925,0.11,0.9828947368421053,0.5464473684210527,0.25287356321839083,0.15331010452961674,0.7884973684210527,0.16525843967480508,0.5,0.05,5,rf,smote
2291,1509,40,160,0.61275,0.8,0.6028947368421053,0.7014473684210527,0.09586578789694428,0.17121455323702514,0.7834026315789474,0.17261343853122518,0.023333333333333334,0.05,5,rf,threshold
2246,1554,36,164,0.6025,0.82,0.5910526315789474,0.7055263157894737,0.09545983701979045,0.17101147028154326,0.7764236842105264,0.16334053401152207,0.02,0.05,5,rf,weight+threshold
3782,18,188,12,0.9485,0.06,0.9952631578947368,0.5276315789473685,0.4,0.10434782608695652,0.8093657894736842,0.20670033019542008,0.5,0.05,5,hgb,default
3033,767,66,134,0.79175,0.67,0.7981578947368421,0.734078947368421,0.14872364039955605,0.2434150772025431,0.8030953947368421,0.19625404629592008,0.5,0.05,5,hgb,weight
2739,1061,57,143,0.7205,0.715,0.7207894736842105,0.7178947368421053,0.11877076411960133,0.20370370370370372,0.7839565789473685,0.1592090510207808,0.5,0.05,5,hgb,undersample
3735,65,169,31,0.9415,0.155,0.9828947368421053,0.5689473684210526,0.3229166666666667,0.20945945945945948,0.7926381578947368,0.1869234373167368,0.5,0.05,5,hgb,smote
2311,1489,33,167,0.6195,0.835,0.6081578947368421,0.7215789473684211,0.10084541062801933,0.17995689655172414,0.8093657894736842,0.20670033019542008,0.02369390587397412,0.05,5,hgb,threshold
2185,1615,27,173,0.5895,0.865,0.575,0.72,0.09675615212527965,0.17404426559356137,0.8030953947368421,0.19625404629592008,0.22620530066116934,0.05,5,hgb,weight+threshold
3786,14,183,17,0.95075,0.085,0.9963157894736843,0.5406578947368421,0.5483870967741935,0.14718614718614723,0.8139394736842105,0.25321815704347067,0.5,0.05,6,logreg,default
2884,916,52,148,0.758,0.74,0.7589473684210526,0.7494736842105263,0.13909774436090225,0.23417721518987342,0.8138210526315789,0.24735914352009913,0.5,0.05,6,logreg,weight
2841,959,59,141,0.7455,0.705,0.7476315789473684,0.7263157894736842,0.12818181818181817,0.2169230769230769,0.8036328947368421,0.23640405078195478,0.5,0.05,6,logreg,undersample
2878,922,54,146,0.756,0.73,0.7573684210526316,0.7436842105263157,0.13670411985018727,0.2302839116719243,0.8078078947368421,0.2367271817085219,0.5,0.05,6,logreg,smote
2800,1000,49,151,0.73775,0.755,0.7368421052631579,0.7459210526315789,0.13119026933101652,0.22353811991117692,0.8139394736842105,0.25321815704347067,0.04701818551678283,0.05,6,logreg,threshold
2967,833,57,143,0.7775,0.715,0.7807894736842105,0.7478947368421052,0.14651639344262296,0.24319727891156465,0.8138210526315789,0.24735914352009913,0.5278378819497895,0.05,6,logreg,weight+threshold
3790,10,192,8,0.9495,0.04,0.9973684210526316,0.5186842105263157,0.4444444444444444,0.07339449541284404,0.7814559210526316,0.1955279215825632,0.5,0.05,6,rf,default
3789,11,194,6,0.94875,0.03,0.9971052631578947,0.5135526315789474,0.35294117647058826,0.05529953917050691,0.7758236842105263,0.17667943276784753,0.5,0.05,6,rf,weight
2771,1029,61,139,0.7275,0.695,0.7292105263157894,0.7121052631578947,0.1190068493150685,0.20321637426900585,0.7872085526315789,0.19026495290788167,0.5,0.05,6,rf,undersample
3755,45,187,13,0.942,0.065,0.9881578947368421,0.526578947368421,0.22413793103448276,0.10077519379844961,0.7677973684210526,0.15104212191671562,0.5,0.05,6,rf,smote
2814,986,61,139,0.73825,0.695,0.7405263157894737,0.7177631578947368,0.12355555555555556,0.20981132075471698,0.7814559210526316,0.1955279215825632,0.05333333333333334,0.05,6,rf,threshold
2624,1176,53,147,0.69275,0.735,0.6905263157894737,0.7127631578947369,0.1111111111111111,0.19304005252790546,0.7758236842105263,0.17667943276784753,0.03666666666666667,0.05,6,rf,weight+threshold
3794,6,190,10,0.951,0.05,0.998421052631579,0.5242105263157895,0.625,0.09259259259259259,0.7942625000000001,0.224997797418817,0.5,0.05,6,hgb,default
